user_id,interaction_count
2216,3
2221,4
2223,4
2235,3
2239,4
2240,4
2242,4
2244,4
2251,2
2260,4
2264,4
2265,4
2271,2
2274,3
2276,3
2279,4
2286,2
2287,4
2288,4
2299,1
2326,3
2331,1
2334,2
2344,2
2353,2
2361,3
2369,3
2376,3
2378,3
2388,2
2390,3
2398,2
2399,1
2415,3
2422,1
2429,3
2438,2
2465,2
2467,3
2469,3
2474,3
2482,3
2497,1
2498,2
2504,3
2506,3
2516,2
2524,1
2528,2
2535,3
2549,3
2568,3
2575,2
2581,3
2585,1
2593,3
2596,3
2616,2
2617,2
2627,3
2638,3
2639,2
2645,3
2647,3
2650,3
2653,3
2664,0
2673,2
2695,3
2702,3
2708,4
2718,2
2721,4
2724,1
2725,4
2732,3
2746,4
2749,2
2750,2
2760,4
2763,3
2764,2
2766,4
2772,1
2779,3
2794,4
2801,3
2807,3
2814,4
2820,3
2821,4
2822,3
2823,4
2831,3
2836,4
2837,3
2850,4
2855,4
2856,4
2857,4
2860,3
2861,4
2867,2
2874,3
2881,4
2882,4
2899,3
2903,3
2905,4
2912,3
2918,4
2921,2
2927,4
2932,3
2940,4
2943,4
2952,4
2968,4
2975,4
2979,4
2986,1
2993,3
3004,2
3005,3
3010,3
3035,2
3038,3
3046,1
3047,4
3062,3
3063,3
3064,3
3073,3
3083,4
3093,4
3098,4
3103,3
3107,4
3109,4
3111,3
3118,3
3123,4
3131,4
3132,1
3138,4
3139,4
3142,1
3143,3
3145,2
3151,4
3152,4
3155,4
3168,3
3176,3
3178,1
3182,4
3183,4
3187,2
3188,2
3194,4
3201,4
3205,2
3206,3
3212,4
3221,3
3226,4
3228,3
3231,3
3235,2
3236,3
3237,2
3241,3
3244,3
3248,4
3253,2
3256,4
3260,1
3261,4
3263,4
3266,2
3272,4
3274,4
3277,4
3280,4
3282,3
3283,3
3284,3
3288,4
3294,2
3296,2
3302,1
3308,4
3309,1
3312,4
3314,3
3317,4
3339,3
3340,1
3347,2
3349,3
3354,2
3356,4
3357,4
3360,3
3361,3
3364,1
3366,4
3370,4
3373,4
3378,2
3380,3
3382,3
3389,3
3402,3
3404,4
3411,4
3418,2
3419,3
3424,4
3426,4
3428,3
3430,3
3449,3
3450,2
3455,1
3458,4
3468,1
3469,3
3476,4
3477,2
3480,4
3485,4
3489,2
3491,3
3494,3
3502,2
3510,4
3517,3
3527,4
3535,3
3537,1
3540,4
3548,2
3554,2
3556,3
3566,4
3567,4
3574,4
3577,0
3585,3
3586,1
3596,3
3604,3
3609,4
3618,3
3626,3
3633,2
3634,4
3637,1
3641,4
3643,3
3651,4
3657,2
3661,4
3668,3
3670,4
3672,2
3673,3
3676,4
3694,4
3697,0
3704,2
3711,3
3717,2
3726,4
3728,3
3743,4
3747,3
3748,3
3749,2
3750,4
3753,2
3757,4
3767,3
3779,0
3786,3
3790,2
3791,1
3808,3
3811,2
3812,4
3813,1
3821,3
3824,3
3829,3
3832,2
3838,3
3844,2
3845,1
3851,0
3854,4
3855,4
3856,4
3858,1
3866,4
3871,4
3873,3
3877,3
3878,4
3887,3
3890,4
3897,3
3903,3
3909,3
3910,3
3912,3
3917,4
3918,2
3924,4
3930,4
3933,2
3935,3
3941,3
3950,3
3951,3
3956,4
3972,3
3974,3
3978,4
3983,3
3984,2
3993,4
3994,2
4001,4
4003,2
4004,4
4007,2
4012,4
4015,3
4017,3
4020,2
4041,2
4043,3
4051,3
4053,3
4054,4
4065,4
4066,4
4070,1
4072,4
4093,2
4101,3
4106,2
4109,3
4110,4
4112,2
4118,3
4120,4
4121,1
4126,1
4127,4
4136,1
4144,4
4149,3
4158,4
4162,1
4166,4
4167,3
4168,4
4169,1
4177,3
4191,4
4198,4
4199,3
4200,3
4202,3
4203,3
4209,3
4210,4
4211,4
4214,1
4219,4
4228,2
4232,3
4241,3
4244,2
4246,3
4249,4
4257,4
4261,3
4265,0
4272,4
4274,4
4280,2
4281,3
4283,3
4284,2
4286,4
4291,3
4300,3
4305,3
4311,2
4328,2
4335,3
4336,4
4341,4
4347,4
4352,2
4353,4
4360,1
4378,2
4382,3
4383,4
4386,3
4391,3
4392,3
4396,3
4399,4
4403,2
4409,3
4411,4
4412,3
4415,3
4417,2
4418,3
4419,2
4420,4
4430,1
4432,4
4433,4
4436,4
4437,2
4438,4
4443,4
4445,3
4447,4
4449,1
4455,4
4459,3
4460,2
4469,3
4475,2
4488,3
4505,2
4508,4
4510,4
4512,3
4513,1
4516,4
4518,2
4520,3
4525,3
4530,3
4535,3
4536,3
4537,3
4538,3
4541,4
4543,1
4547,3
4551,4
4554,1
4555,4
4557,4
4562,4
4563,4
4565,3
4566,4
4567,3
4571,2
4577,3
4592,4
4593,4
4595,4
4614,4
4628,1
4630,4
4631,2
4633,4
4640,4
4645,1
4651,4
4670,2
4679,2
4682,3
4709,3
4719,3
4720,3
4733,3
4737,0
4750,1
4758,3
4772,3
4775,3
4779,3
4801,0
4807,1
4823,3
4827,3
4843,3
4853,3
4862,1
4868,2
4882,1
4891,3
4896,2
4898,0
4899,2
4900,2
4916,3
4920,3
4927,2
4932,3
4935,1
4939,3
4942,3
4944,1
4948,3
4950,2
4953,3
4955,1
4967,3
4976,2
4987,3
4996,3
5001,2
5011,3
5015,3
5060,2
5066,3
5069,0
5075,3
5078,2
5093,2
5096,3
5104,2
5106,3
5121,1
5125,2
5142,2
5159,3
5164,3
5170,2
5180,3
5189,2
5190,1
5197,3
5199,2
5207,3
5216,3
5242,3
5243,2
5253,3
5271,2
5293,3
5315,1
5332,2
5344,1
5347,1
5349,1
5357,2
5366,3
5371,3
5375,3
5425,3
5427,3
5432,3
5443,3
5446,3
5464,1
5465,3
5475,3
5477,3
5481,1
5493,2
5497,3
5503,3
5514,3
5515,2
5525,2
5530,3
5531,3
5532,1
5553,3
5566,1
5569,2
5580,2
5589,3
5592,4
5597,3
5602,2
5609,3
5613,3
5616,1
5621,3
5630,2
5634,2
5638,3
5641,3
5649,3
5659,3
5661,3
5663,3
5693,0
5695,3
5699,3
5710,3
5711,3
5724,3
5729,3
5739,3
5745,1
5754,3
5759,3
5761,3
5772,3
5791,1
5811,3
5828,3
5833,3
5843,2
5849,3
5851,3
5859,2
5860,2
5876,2
5893,2
5894,2
5904,1
5921,2
5925,3
5926,2
5932,2
5934,3
5940,3
5945,3
5951,3
5965,3
5974,1
5978,3
5985,2
6001,3
6012,3
6013,3
6016,3
6024,2
6028,3
6033,2
6034,3
6036,1
6038,2
6047,3
6067,2
6070,0
6088,3
6089,3
6109,2
6122,2
6125,3
6128,3
6132,2
6133,2
6134,3
6141,2
6142,2
6147,2
6149,1
6151,3
6162,0
6176,3
6203,3
6214,2
6238,2
6260,2
6262,3
6263,2
6267,2
6280,3
6291,2
6298,3
6302,3
6309,1
6310,3
6322,3
6329,2
6334,2
6335,2
6344,3
6345,2
6366,2
6389,3
6417,0
6418,3
6422,2
6427,2
6428,2
6432,1
6435,2
6441,2
6456,3
6460,3
6463,2
6465,2
6478,3
6503,3
6504,3
6506,3
6520,2
6521,2
6523,2
6524,3
6532,3
6535,3
6542,3
6548,3
6552,3
6553,3
6558,3
6561,2
6564,3
6572,2
6587,3
6604,2
6605,1
6610,2
6623,2
6629,3
6631,3
6655,3
6671,3
6672,3
6674,3
6679,3
6684,2
6688,3
6693,3
6701,3
6704,2
6725,2
6726,3
6731,3
6733,3
6736,2
6738,3
6754,3
6755,3
6769,3
6787,2
6795,2
6802,1
6803,3
6819,1
6821,2
6838,1
6845,3
6855,3
6857,2
6863,3
6865,1
6878,0
6879,3
6880,3
6886,3
6889,2
6890,3
6903,2
6904,2
6914,2
6918,3
6922,3
6928,3
6937,3
6945,3
6949,3
6950,2
6962,3
6976,2
6977,2
6978,3
6989,2
6992,3
6995,3
7001,1
7012,3
7016,3
7022,3
7031,3
7033,3
7041,1
7045,3
7052,3
7059,3
7063,2
7072,2
7090,2
7095,2
7096,3
7106,3
7107,1
7111,3
7122,3
7126,3
7129,1
7139,2
7153,2
7157,3
7160,3
7161,3
7166,1
7167,3
7179,2
7187,2
7189,2
7193,1
7194,1
7209,3
7212,3
7224,3
7228,3
7232,3
7234,3
7264,2
7268,2
7282,3
7285,3
7288,2
7294,2
7298,3
7300,3
7302,3
7305,3
7308,2
7325,3
7342,2
7346,2
7389,3
7391,1
7398,3
7442,0
7458,3
7460,3
7465,2
7466,1
7467,3
7471,2
7475,3
7486,2
7500,1
7502,3
7504,3
7511,3
7516,3
7520,3
7524,2
7527,3
7549,3
7561,2
7566,3
7567,0
7570,3
7572,3
7578,3
7583,2
7585,3
7587,1
7600,2
7612,2
7617,3
7619,0
7622,2
7634,3
7648,3
7653,2
7657,3
7659,3
7662,2
7663,3
7664,3
7678,2
7691,3
7703,3
7704,3
7712,3
7714,3
7730,3
7732,3
7740,2
7742,3
7778,3
7784,2
7787,2
7793,3
7799,3
7811,3
7816,3
7830,3
7848,3
7867,3
7871,3
7878,2
7881,1
7888,0
7896,3
7898,2
7900,1
7904,3
7912,3
7914,2
7921,2
7927,2
7929,2
7932,3
7933,3
7942,2
7949,1
7965,1
7967,2
7968,2
7969,3
7975,3
7978,2
7988,3
7990,2
7991,3
8020,2
8028,1
8031,3
8033,3
8055,3
8060,3
8065,1
8074,2
8084,1
8085,3
8087,3
8088,3
8092,3
8096,3
8099,3
8104,2
8105,3
8106,3
8112,3
8114,3
8134,2
8135,3
8140,3
8141,2
8142,3
8144,2
8149,3
8150,3
8157,2
8173,2
8174,0
8179,3
8183,3
8194,3
8196,3
8224,3
8231,3
8244,2
8248,2
8251,3
8256,1
8279,2
8285,2
8294,2
8298,3
8299,2
8306,1
8311,3
8315,3
8321,3
8327,3
8337,2
8339,2
8349,3
8350,3
8356,3
8367,3
8371,2
8374,3
8375,3
8389,3
8392,3
8407,2
8415,2
8437,2
8439,3
8450,3
8451,3
8461,1
8464,2
8478,3
8488,2
8490,3
8492,0
8504,3
8511,1
8550,3
8551,1
8569,3
8572,2
8579,1
8585,2
8588,2
8589,3
8598,3
8602,2
8616,3
8656,1
8657,2
8658,3
8670,3
8672,3
8678,3
8699,3
8707,2
8716,3
8720,3
8722,3
8742,3
8743,2
8754,3
8758,3
8760,2
8767,3
8780,3
8782,3
8786,3
8787,3
8808,2
8815,3
8818,2
8826,2
8827,2
8828,1
8832,3
8833,3
8842,3
8849,3
8859,2
8864,3
8865,3
8871,2
8876,2
8879,3
8883,3
8892,3
8904,0
8916,3
8917,2
8940,2
8945,2
8952,3
8975,3
8982,1
8986,2
8995,1
8996,3
9004,2
9020,2
9022,3
9027,3
9033,3
9036,3
9039,3
9045,2
9047,3
9050,1
9051,1
9054,3
9060,2
9064,3
9076,3
9093,2
9095,3
9100,3
9101,3
9123,3
9124,3
9125,2
9126,3
9130,2
9131,2
9139,1
9148,3
9149,1
9150,3
9153,3
9158,3
9159,2
9162,3
9165,2
9168,2
9174,2
9178,2
9181,3
9191,3
9193,2
9197,1
9216,2
9223,3
9230,2
9238,2
9243,0
9252,2
9257,3
9264,1
9266,3
9267,2
9274,3
9290,2
9293,2
9303,0
9305,3
9316,2
9330,3
9339,1
9351,3
9357,2
9361,3
9367,2
9370,2
9373,1
9389,3
9392,3
9405,3
9406,1
9407,2
9408,2
9412,4
9419,4
9421,0
9422,4
9423,4
9429,3
9432,4
9435,4
9450,3
9469,4
9470,1
9475,4
9485,3
9490,4
9495,3
9496,4
9497,2
9498,3
9500,3
9502,4
9506,1
9507,4
9518,3
9520,4
9536,1
9540,3
9541,2
9544,4
9546,4
9551,3
9556,2
9562,3
9566,3
9573,3
9576,4
9582,4
9597,4
9599,3
9601,3
9604,2
9612,3
9622,4
9625,2
9632,3
9640,4
9644,4
9645,4
9647,3
9649,3
9650,4
9651,4
9655,4
9660,4
9661,3
9663,4
9664,4
9668,3
9672,2
9675,3
9676,2
9677,3
9678,2
9682,1
9684,1
9688,4
9690,1
9695,3
9702,3
9708,2
9710,4
9711,4
9713,4
9715,2
9718,3
9723,3
9725,4
9726,1
9729,3
9731,4
9732,2
9735,2
9736,2
9742,2
9745,4
9746,1
9747,4
9750,3
9751,4
9754,4
9760,2
9764,3
9766,2
9772,2
9775,3
9777,1
9778,3
9786,3
9790,4
9792,3
9794,4
9800,2
9807,3
9810,3
9813,2
9815,0
9821,4
9823,3
9824,2
9825,3
9830,4
9834,1
9835,4
9840,3
9846,3
9848,2
9850,3
9851,3
9852,3
9855,3
9856,4
9863,3
9866,1
9871,4
9875,2
9877,3
9878,2
9881,2
9882,4
9885,4
9888,1
9892,3
9896,4
9897,4
9898,3
9900,4
9911,3
9919,3
9920,3
9926,1
9927,4
9928,3
9929,2
9936,3
9939,4
9949,3
9951,4
9952,4
9953,3
9957,1
9959,4
9962,3
9965,4
9966,3
9970,3
9974,1
9975,4
9979,3
9980,1
9981,3
9984,3
9987,2
9991,4
9997,4
9998,2
10002,2
10006,2
10007,3
10012,4
10014,2
10016,3
10019,3
10028,4
10030,3
10035,1
10040,4
10043,2
10049,4
10055,3
10058,4
10059,3
10060,4
10061,3
10063,3
10080,2
10083,3
10088,4
10089,2
10091,1
10096,3
10097,3
10098,4
10101,3
10104,3
10108,2
10109,4
10110,4
10115,2
10116,3
10117,4
10122,1
10128,3
10132,4
10135,3
10136,0
10137,4
10159,2
10160,4
10163,3
10171,2
10176,4
10177,3
10180,4
10183,2
10191,3
10194,2
10195,1
10196,3
10199,4
10203,2
10204,2
10205,3
10208,1
10210,4
10211,4
10212,3
10217,1
10218,3
10219,2
10220,3
10224,1
10227,3
10228,3
10229,3
10236,1
10242,1
10245,2
10246,4
10252,4
10253,3
10259,2
10260,3
10266,3
10270,4
10272,3
10273,4
10274,0
10280,4
10292,3
10298,2
10301,3
10302,3
10312,4
10313,4
10317,3
10318,2
10320,3
10321,4
10323,1
10325,2
10328,1
10332,3
10333,4
10337,4
10349,4
10359,2
10361,3
10368,4
10369,4
10373,4
10381,4
10384,2
10386,4
10387,4
10388,2
10399,3
10408,2
10412,4
10413,2
10425,3
10426,4
10427,0
10431,3
10436,4
10438,1
10440,4
10450,1
10452,3
10453,3
10457,2
10458,4
10459,3
10460,4
10463,3
10468,3
10477,4
10482,3
10487,2
10493,4
10495,4
10502,3
10504,2
10505,2
10506,2
10507,4
10508,4
10513,3
10515,1
10518,3
10519,4
10524,3
10530,2
10531,4
10532,2
10533,1
10535,4
10538,4
10542,4
10543,3
10544,4
10558,2
10561,2
10574,1
10582,3
10598,2
10601,4
10603,4
10614,4
10617,4
10619,3
10624,4
10627,3
10629,4
10633,4
10634,4
10638,2
10639,3
10641,2
10642,4
10645,2
10652,3
10653,2
10666,3
10668,3
10677,3
10678,3
10681,4
10684,3
10685,3
10687,1
10693,2
10694,1
10697,2
10698,2
10700,2
10704,4
10705,4
10707,2
10708,3
10711,4
10712,4
10714,3
10717,3
10720,4
10722,3
10723,3
10724,3
10728,2
10732,4
10733,3
10735,2
10744,2
10747,4
10751,2
10753,1
10755,2
10756,1
10759,3
10760,3
10764,3
10765,3
10767,3
10771,3
10773,3
10777,3
10783,3
10785,3
10793,4
10795,3
10797,4
10803,3
10812,4
10814,4
10815,2
10829,3
10866,4
10867,4
10869,2
10870,4
10877,2
10879,2
10881,3
10883,4
10885,2
10889,3
10891,1
10897,2
10900,4
10902,4
10903,2
10906,3
10914,4
10918,3
10919,2
10921,4
10937,4
10938,3
10950,2
10952,3
10957,4
10959,4
10960,2
10964,3
10965,4
10970,4
10979,3
10982,4
10993,3
10994,2
11004,1
11007,4
11014,4
11016,4
11020,3
11028,3
11030,3
11033,0
11035,1
11036,3
11038,1
11039,2
11041,3
11043,4
11045,3
11049,3
11050,3
11051,3
11055,4
11060,3
11063,1
11065,3
11069,3
11072,4
11074,3
11083,3
11086,3
11087,0
11088,3
11090,2
11091,4
11092,4
11093,3
11118,3
11122,4
11129,3
11131,4
11132,1
11139,4
11140,2
11142,3
11144,3
11147,3
11153,4
11156,3
11157,3
11164,4
11167,3
11168,4
11170,4
11171,1
11173,3
11174,4
11187,0
11188,4
11192,2
11193,4
11194,2
11199,3
11202,3
11203,4
11205,4
11209,4
11210,4
11211,4
11215,3
11216,2
11217,3
11228,2
11229,2
11232,4
11236,1
11241,1
11242,4
11252,3
11254,4
11257,4
11260,4
11262,3
11266,2
11268,4
11271,4
11275,4
11283,2
11284,4
11294,3
11298,3
11299,3
11304,4
11308,1
11309,2
11314,4
11328,4
11334,3
11337,4
11338,2
11340,1
11343,3
11345,4
11346,3
11347,4
11349,1
11351,4
11354,2
11358,4
11360,4
11361,3
11362,3
11371,1
11373,3
11380,4
11381,3
11383,1
11385,2
11387,2
11394,2
11399,2
11400,3
11407,4
11409,3
11411,2
11412,2
11421,2
11422,3
11424,3
11427,4
11429,1
11432,3
11433,4
11439,4
11447,2
11450,4
11454,2
11457,4
11458,2
11459,2
11460,3
11461,3
11464,3
11467,4
11468,1
11469,2
11472,1
11475,3
11479,4
11483,4
11489,4
11492,3
11496,3
11497,3
11499,3
11512,2
11514,3
11517,3
11524,1
11528,3
11530,3
11534,4
11543,4
11545,4
11549,4
11552,3
11554,2
11557,3
11564,3
11565,4
11567,4
11571,4
11576,2
11577,3
11578,4
11583,4
11590,4
11591,2
11593,3
11594,2
11595,2
11598,4
11600,0
11602,1
11610,2
11612,3
11615,4
11617,2
11621,2
11622,3
11623,3
11625,3
11627,4
11628,1
11629,4
11631,3
11634,2
11647,3
11658,4
11659,4
11673,3
11675,4
11685,2
11688,4
11693,2
11701,4
11705,2
11706,4
11711,3
11720,4
11721,4
11722,4
11725,2
11726,2
11727,3
11729,3
11734,4
11740,4
11742,4
11745,3
11746,2
11749,4
11756,0
11758,4
11759,3
11760,4
11761,1
11766,2
11768,3
11773,1
11776,3
11777,4
11778,4
11780,4
11788,3
11791,2
11792,4
11794,4
11797,2
11799,1
11801,2
11802,3
11803,1
11809,1
11812,4
11813,4
11815,4
11819,3
11826,2
11831,2
11834,4
11835,4
11839,3
11841,2
11843,4
11847,4
11851,2
11865,4
11866,1
11881,4
11887,3
11889,2
11892,4
11894,3
11895,4
11897,4
11898,4
11901,3
11903,3
11904,3
11917,4
11920,4
11922,1
11930,3
11934,3
11936,4
11945,4
11948,3
11949,4
11954,1
11955,3
11963,2
11965,1
11968,2
11972,3
11975,4
11985,3
11986,4
11992,3
11995,2
11996,3
11998,3
12000,3
12003,4
12004,4
12005,3
12006,4
12008,4
12009,2
12010,2
12017,4
12025,3
12027,2
12031,3
12037,1
12038,1
12040,1
12041,4
12045,4
12048,3
12054,3
12055,1
12056,3
12059,4
12062,2
12064,4
12067,4
12071,3
12073,4
12076,2
12078,4
12079,3
12081,4
12082,3
12086,3
12089,0
12090,2
12091,2
12092,2
12096,3
12102,3
12107,4
12112,1
12113,2
12116,4
12117,4
12122,3
12124,4
12125,3
12126,3
12130,3
12131,2
12134,3
12136,4
12139,2
12141,4
12144,2
12145,3
12153,2
12154,2
12155,3
12156,2
12157,2
12158,4
12160,3
12163,3
12168,2
12170,4
12175,4
12179,2
12181,1
12182,4
12185,3
12186,2
12191,0
12193,2
12195,2
12196,2
12203,3
12207,4
12212,4
12213,3
12214,2
12217,4
12221,2
12230,4
12235,3
12238,1
12244,3
12248,4
12253,2
12256,2
12258,2
12260,4
12262,1
12264,3
12268,4
12271,2
12272,3
12281,4
12290,1
12297,4
12298,4
12301,4
12303,3
12307,2
12314,2
12319,4
12320,1
12321,4
12324,2
12325,3
12328,3
12338,0
12344,4
12347,2
12348,3
12349,3
12350,4
12351,4
12352,4
12359,3
12361,3
12364,2
12370,3
12386,4
12393,1
12395,3
12400,4
12405,2
12408,1
12422,3
12428,3
12430,3
12432,3
12437,1
12439,3
12441,4
12449,4
12451,3
12452,4
12460,2
12463,3
12473,3
12474,3
12475,2
12476,4
12477,3
12478,2
12479,4
12482,2
12484,1
12485,4
12490,2
12494,4
12497,2
12503,3
12510,4
12512,4
12514,4
12521,4
12529,3
12534,1
12537,3
12539,4
12547,4
12549,3
12552,2
12553,1
12556,3
12559,2
12564,3
12565,3
12576,2
12582,4
12584,4
12585,2
12589,4
12591,2
12602,4
12605,4
12606,4
12607,2
12610,2
12616,4
12617,2
12625,1
12627,4
12629,4
12630,4
12633,3
12636,2
12639,4
12641,1
12647,4
12648,4
12651,4
12657,4
12660,2
12661,4
12665,3
12667,1
12672,4
12673,4
12674,4
12675,3
12676,4
12682,3
12683,3
12684,2
12685,1
12689,4
12692,2
12699,2
12703,1
12706,3
12707,3
12711,3
12712,3
12716,2
12724,2
12728,3
12730,4
12731,3
12732,3
12735,3
12739,3
12742,4
12745,3
12747,4
12748,2
12751,4
12760,4
12761,2
12766,2
12767,4
12771,4
12781,2
12785,4
12794,3
12797,4
12800,2
12811,4
12813,2
12816,4
12819,4
12821,4
12824,4
12831,2
12836,4
12838,4
12839,1
12844,4
12845,2
12847,3
12849,1
12852,3
12856,3
12857,4
12870,4
12873,4
12878,4
12880,4
12881,3
12885,2
12887,3
12893,3
12896,2
12901,1
12908,3
12911,4
12916,2
12933,1
12939,3
12941,3
12952,4
12956,4
12957,3
12959,4
12961,3
12968,4
12969,4
12970,2
12975,3
12978,3
12980,3
12984,3
12985,1
12991,4
12996,3
12997,4
13001,0
13003,2
13004,3
13009,4
13012,3
13013,4
13014,4
13015,3
13018,4
13020,4
13021,3
13022,2
13023,1
13024,3
13027,3
13030,3
13039,4
13040,1
13041,4
13043,4
13044,1
13046,4
13047,4
13048,4
13056,4
13065,2
13066,4
13067,4
13068,4
13077,0
13079,4
13084,2
13085,4
13092,1
13093,4
13099,4
13101,1
13102,3
13108,2
13110,3
13115,1
13119,3
13121,4
13123,4
13133,3
13134,3
13136,4
13137,3
13140,4
13143,3
13144,2
13146,3
13150,4
13152,2
13153,4
13157,3
13160,3
13162,2
13167,2
13173,2
13175,2
13183,3
13188,3
13190,2
13192,2
13194,4
13197,4
13199,3
13201,4
13203,4
13206,4
13208,4
13216,4
13219,4
13222,1
13223,4
13230,4
13231,3
13234,1
13235,1
13237,2
13239,3
13241,2
13243,3
13247,4
13248,2
13250,2
13252,3
13254,3
13256,3
13263,4
13268,3
13271,3
13273,4
13275,3
13276,4
13287,3
13288,3
13293,3
13297,3
13298,3
13300,4
13301,3
13307,3
13308,4
13309,4
13319,0
13326,1
13327,3
13331,3
13335,4
13337,3
13338,4
13339,3
13341,3
13344,4
13346,4
13348,1
13358,4
13361,4
13368,2
13370,2
13372,2
13380,3
13381,4
13383,1
13388,0
13391,3
13394,1
13399,3
13401,0
13403,3
13405,3
13408,2
13410,1
13417,4
13420,1
13421,2
13423,2
13425,2
13427,4
13434,4
13437,0
13441,3
13450,4
13453,4
13460,0
13470,3
13473,2
13476,4
13482,4
13483,4
13487,4
13493,3
13502,4
13505,3
13507,1
13509,2
13516,2
13519,3
13522,3
13524,2
13530,2
13533,2
13538,4
13539,2
13545,3
13549,1
13551,4
13553,2
13555,1
13559,3
13561,4
13565,3
13568,3
13574,3
13577,4
13578,4
13584,3
13586,3
13588,4
13589,3
13592,2
13601,3
13604,3
13608,3
13609,4
13620,2
13621,4
13627,4
13628,2
13630,3
13631,1
13637,4
13642,2
13643,4
13646,4
13647,1
13648,3
13651,4
13653,2
13657,3
13664,4
13668,3
13670,4
13671,4
13673,2
13674,4
13675,4
13679,2
13681,2
13684,2
13685,3
13686,4
13691,4
13695,4
13696,2
13697,3
13699,4
13702,4
13704,2
13705,2
13708,3
13710,1
13711,3
13713,4
13719,3
13720,3
13728,3
13729,2
13736,4
13740,4
13757,3
13764,3
13765,3
13769,2
13770,4
13771,3
13772,4
13773,4
13775,4
13777,3
13780,3
13787,3
13790,2
13791,3
13794,1
13798,2
13799,3
13803,4
13809,4
13812,4
13814,4
13815,4
13816,3
13822,4
13824,2
13830,0
13831,4
13837,3
13841,4
13844,3
13845,2
13850,4
13852,3
13855,3
13857,3
13862,4
13865,1
13867,3
13873,4
13874,3
13876,2
13877,4
13881,2
13882,4
13884,2
13886,2
13891,4
13894,3
13897,3
13898,3
13899,4
13900,2
13902,4
13904,3
13906,2
13910,3
13914,4
13916,4
13919,2
13920,4
13925,3
13927,4
13929,4
13935,2
13936,2
13940,4
